TransactionID,AccountID,TransactionType,Amount,TransactionDate
190851,896,Credit,235074.73,2019-10-08
144719,415,Credit,166847.13,2021-01-13
183652,604,Credit,539626.93,2020-04-04
187013,545,Debit,623492.68,2022-10-30
188045,635,Debit,266937.54,2022-10-26
188710,1239,Credit,476451.79,2021-08-10
136006,1013,Credit,76179.09,2021-12-23
187782,1357,Debit,580504.18,2021-10-23
137567,187,Debit,811732.78,2021-01-09
199865,1344,Credit,410711.9,2019-05-06
116944,1174,Credit,729879.84,2020-02-20
167118,756,Debit,913346.85,2021-09-23
122688,1464,Credit,132534.8,2023-04-15
195297,147,Credit,554830.71,2020-03-13
173281,705,Debit,876295.13,2023-09-27
155857,18,Credit,491566.75,2019-08-24
115986,718,Debit,555766.4,2022-01-01
175941,565,Debit,578594.5,2021-10-29
167655,436,Debit,15074.21,2021-02-18
193512,1126,Credit,553432.79,2019-12-24
168932,1490,Credit,360464.71,2021-12-30
182070,760,Credit,681113.63,2019-06-04
115568,1089,Credit,763124.44,2019-11-09
122961,1499,Debit,864941.6,2022-07-19
142976,695,Credit,913133.85,2021-11-18
129547,729,Credit,269762.82,2021-10-26
141651,699,Credit,664356.45,2019-08-02
105028,879,Debit,525575.73,2021-10-14
150036,1362,Credit,173837.1,2021-09-07
122110,422,Credit,173318.64,2021-10-17
148387,1298,Debit,934530.76,2021-03-04
129291,881,Debit,607320.5,2019-04-27
112744,932,Credit,716885.88,2021-12-20
148522,900,Debit,374001.38,2019-06-16
115902,868,Debit,281182.01,2019-08-08
198222,402,Credit,221461.4,2020-08-19
139462,1344,Debit,785407.28,2019-07-01
118732,1198,Debit,613257.24,2024-01-30
132943,102,Debit,506334.36,2023-08-30
160501,471,Debit,650448.71,2019-07-22
181983,288,Credit,900536.79,2021-09-06
163084,1345,Debit,864232.41,2023-11-22
128213,561,Credit,270165.58,2019-04-28
180696,376,Debit,799618.91,2021-03-12
171832,41,Credit,634369.38,2022-05-03
105467,608,Credit,992384.67,2020-04-04
140861,1376,Debit,759241.52,2020-02-19
182548,652,Credit,744227.35,2021-07-26
152355,9,Credit,208409.22,2023-10-01
182225,742,Credit,58593.33,2023-08-01
108255,653,Debit,609241.44,2020-08-18
103349,952,Debit,152273.47,2019-07-17
185278,335,Credit,187998.63,2022-03-04
138078,189,Credit,267774.91,2023-09-29
137323,1075,Debit,300635.58,2019-11-11
198818,532,Debit,247916.11,2020-05-19
174153,592,Credit,294390.48,2021-05-31
110251,224,Debit,721091.64,2021-10-06
128548,615,Debit,852718.03,2020-05-29
161439,700,Credit,44043.43,2023-11-04
113206,1227,Credit,287853.01,2023-12-11
128036,5,Credit,649602.16,2021-04-26
169899,889,Debit,49080.5,2022-04-11
192756,204,Debit,996240.17,2023-08-29
174286,1449,Credit,393434.65,2024-02-02
109519,1124,Credit,603898.71,2019-06-27
144272,624,Credit,912774.47,2020-11-09
176151,1299,Credit,432575.52,2019-11-19
179144,1287,Credit,466226.03,2021-03-26
114168,1414,Debit,44809.14,2023-11-04
147139,1491,Credit,573243.39,2021-06-28
129777,1435,Credit,194107.02,2019-07-15
190629,1183,Credit,149828.66,2019-09-03
180127,996,Debit,292826.76,2022-10-25
131744,1496,Debit,95834.36,2023-10-19
106538,242,Credit,311809.24,2022-04-19
195808,492,Credit,200557.09,2023-02-17
104182,804,Debit,138930.13,2019-04-02
142507,971,Debit,428218.16,2020-04-19
114197,1313,Debit,566930.06,2020-12-27
116479,1123,Credit,327267.16,2019-04-11
170844,843,Credit,254950.24,2021-10-15
130181,1303,Credit,164823.35,2022-09-16
152737,1236,Credit,179137.04,2021-08-23
150383,555,Credit,828837.63,2022-03-14
147328,370,Credit,732131.26,2021-05-26
124479,85,Credit,454482.11,2022-11-06
155833,556,Credit,65571.98,2024-03-05
127898,1309,Credit,378984.73,2021-08-23
175576,1452,Credit,684389.53,2020-07-20
134260,1305,Credit,491722.15,2020-03-26
178918,441,Debit,781312.38,2021-01-24
187017,1223,Debit,714861.82,2020-06-19
107112,890,Credit,668581.55,2019-11-15
166478,99,Debit,170115.34,2021-05-01
179929,494,Debit,461765.3,2020-08-12
131033,299,Credit,499596.37,2021-07-04
158967,1247,Debit,257646.02,2022-07-21
175135,1116,Debit,184865.33,2022-03-23
142290,1380,Debit,510695.34,2023-07-13
123804,179,Debit,628399.45,2021-05-28
135346,1346,Credit,661939.61,2019-08-25
120277,319,Debit,679175.73,2024-02-20
131937,161,Credit,133607.13,2020-09-16
190811,188,Debit,704785.85,2021-06-27
149165,652,Credit,228335.15,2020-10-19
103507,767,Debit,210179.47,2021-10-11
199085,1094,Debit,690679.31,2023-09-03
193329,1386,Credit,771001.25,2019-05-22
107628,177,Debit,693725.96,2020-04-02
168969,1027,Credit,100512.56,2021-03-31
163439,106,Credit,811719.24,2022-04-18
102937,1017,Debit,515855.04,2021-11-29
102925,835,Debit,33131.16,2019-08-06
108350,1161,Debit,148754.53,2021-10-28
131469,1295,Credit,565060.66,2019-05-27
132722,1267,Credit,925589.66,2023-06-16
128569,581,Debit,634312.7,2020-09-30
197759,1001,Debit,854657.61,2019-09-16
113402,1265,Debit,351558.7,2023-03-05
168401,342,Credit,21333.41,2022-03-21
150870,485,Credit,897930.35,2020-01-05
193750,1280,Credit,1031.91,2022-04-04
105247,593,Debit,467729.05,2021-09-03
155929,791,Credit,933464.26,2020-12-09
146850,1074,Credit,138593.56,2021-11-28
179876,389,Debit,924838.6,2022-05-24
160426,1488,Credit,159585.34,2024-03-31
129428,737,Debit,401222.9,2023-01-19
131921,284,Credit,192905.64,2022-05-03
178275,972,Credit,919771.61,2022-07-07
144048,669,Credit,53258.55,2020-01-14
194084,1423,Credit,693734.64,2021-03-26
167222,1466,Debit,257478.13,2019-10-26
159100,583,Debit,201140.46,2023-03-23
120747,1278,Credit,865910.12,2019-04-11
105026,1451,Debit,89347.85,2019-11-11
187815,524,Debit,201459.34,2023-06-15
130605,1128,Credit,267614.7,2024-03-27
199336,527,Debit,52999.5,2022-08-22
182612,1043,Credit,421053.44,2023-08-13
139705,834,Credit,392806.29,2020-09-16
194432,267,Debit,749186.93,2022-06-16
195851,202,Credit,472956.81,2022-07-05
182561,144,Debit,566542.66,2020-01-26
184083,554,Debit,756252.39,2022-03-02
174000,214,Credit,442598.05,2022-04-21
160603,650,Credit,709087.32,2019-09-20
115312,478,Debit,210615.19,2024-02-04
188487,1174,Debit,698230.81,2020-04-01
106547,255,Debit,150592.72,2023-01-02
186056,700,Credit,856197.93,2019-08-07
187963,273,Credit,845058.87,2022-02-09
109624,478,Credit,189153.61,2023-04-13
163958,378,Credit,845388.21,2019-09-10
179461,38,Credit,767932.48,2022-09-14
182768,89,Credit,760487.76,2021-04-27
117011,548,Credit,901197.47,2019-12-04
125281,1424,Debit,977839.9,2021-05-30
186113,922,Credit,647560.17,2022-04-24
116968,77,Debit,3368.17,2022-04-13
123339,1473,Credit,597081.1,2020-10-31
103636,1030,Credit,597612.57,2023-05-30
138959,786,Debit,926888.41,2020-08-11
153672,499,Credit,940556.69,2021-05-26
195708,289,Credit,216067.08,2023-12-30
105983,1496,Debit,121604.22,2024-03-26
197695,1252,Debit,786340.58,2021-10-04
180287,35,Credit,168993.13,2023-02-12
137883,41,Credit,266010.46,2023-08-19
117834,1067,Credit,848654.17,2019-11-20
145635,710,Debit,51100.09,2019-04-24
182989,11,Credit,219596.92,2024-02-04
169165,243,Credit,325185.96,2020-12-07
145724,1120,Credit,131766.65,2019-05-27
172563,1352,Credit,931537.01,2023-10-22
199977,670,Debit,480143.04,2022-11-23
179728,506,Debit,28665.51,2019-07-22
184328,2,Debit,920115.64,2021-03-01
161652,1101,Credit,531259.25,2021-01-15
188161,1392,Credit,745754.66,2019-09-21
143444,1070,Credit,328907.64,2023-02-01
140143,840,Debit,144988.75,2020-11-28
161931,1266,Credit,545009.3,2023-11-06
143650,89,Debit,928254.52,2020-10-25
130289,830,Debit,19766.76,2023-10-09
197075,457,Credit,708727.79,2020-02-07
106835,1261,Debit,551253.0,2022-03-02
127237,138,Debit,295407.44,2023-04-28
165266,172,Credit,610819.4,2024-02-03
156554,1388,Credit,182246.63,2023-01-13
170971,434,Credit,910002.35,2021-04-01
160549,1297,Debit,790971.02,2022-02-18
121774,1433,Debit,124498.42,2022-08-04
148128,603,Debit,710865.55,2022-09-07
183224,1255,Debit,141796.39,2023-01-10
144191,741,Credit,122755.05,2024-03-26
108825,48,Debit,949303.83,2022-02-26
122576,89,Debit,299775.76,2019-07-03
164883,62,Debit,833584.79,2021-08-28
181045,19,Debit,640743.94,2022-11-30
169082,511,Debit,941345.8,2022-08-06
141787,192,Debit,465816.1,2020-08-30
171669,446,Debit,528199.47,2022-02-13
125830,512,Debit,558085.12,2023-07-13
198316,903,Debit,70512.41,2021-04-01
173819,1009,Debit,151176.54,2020-11-26
110751,385,Credit,956854.62,2020-02-23
134232,235,Debit,740170.07,2022-01-05
183737,107,Debit,740012.01,2022-04-02
124344,1137,Debit,8984.17,2022-06-21
140993,1244,Credit,163190.08,2023-10-14
188772,1403,Debit,543273.15,2021-08-26
141438,1273,Debit,594912.43,2022-04-11
133535,1110,Credit,761791.92,2021-02-11
154810,836,Debit,524254.59,2021-12-23
176709,1285,Credit,286930.19,2019-06-03
185376,555,Debit,604505.61,2021-07-05
170958,1297,Debit,316982.05,2020-02-29
102547,147,Debit,617722.09,2023-08-26
120161,592,Credit,832969.0,2020-05-21
102431,223,Debit,396381.25,2022-10-22
162386,1245,Credit,466381.68,2022-02-11
181458,986,Debit,535900.77,2022-12-04
102071,437,Debit,934460.55,2021-04-22
137510,521,Debit,991664.24,2021-05-14
103269,414,Credit,93235.05,2020-09-11
120845,1146,Debit,627427.66,2021-10-01
199367,498,Credit,768094.91,2021-11-06
132902,710,Debit,640622.76,2021-12-21
144474,1145,Credit,948929.49,2022-04-30
152763,449,Debit,323122.97,2022-11-16
186091,1005,Debit,863336.41,2021-07-01
134047,637,Debit,914264.6,2024-01-15
171959,1324,Credit,864362.72,2020-08-01
171940,52,Credit,95386.85,2022-01-20
135353,530,Credit,241902.99,2022-03-25
160074,839,Debit,32302.16,2022-05-16
138348,1422,Debit,611909.29,2021-01-26
105722,1489,Credit,264080.79,2020-09-15
112327,955,Debit,568062.43,2021-01-03
193420,411,Debit,802745.43,2023-12-15
166196,883,Debit,535815.46,2021-10-21
156868,206,Credit,415614.53,2019-05-11
118786,939,Credit,402369.06,2022-11-12
180961,1294,Debit,859755.78,2019-07-21
132708,546,Debit,263431.04,2020-04-07
119404,529,Credit,404960.76,2021-07-21
107125,1295,Debit,695396.69,2022-08-20
116080,1173,Credit,815529.65,2023-11-06
163984,104,Debit,922942.32,2024-02-11
162137,634,Debit,531225.66,2020-12-18
143461,1418,Credit,805539.66,2019-08-06
147239,347,Credit,461919.15,2021-06-20
102666,245,Debit,73603.38,2019-04-05
118984,725,Debit,129666.92,2021-04-20
154773,1204,Debit,34874.5,2021-05-27
154132,299,Debit,878564.97,2021-01-11
111634,1014,Credit,688733.77,2020-06-15
185959,1297,Credit,703565.5,2021-07-12
119195,680,Debit,720678.68,2022-04-10
184875,637,Debit,845755.76,2022-01-11
124605,1195,Debit,776564.06,2023-10-02
140052,576,Credit,668992.93,2022-11-30
121140,620,Credit,465242.19,2020-02-14
176381,791,Credit,386575.23,2021-09-20
198206,967,Credit,668304.34,2019-05-18
119771,907,Debit,264884.39,2023-01-28
129286,718,Credit,116607.84,2019-07-02
100051,519,Credit,566372.53,2023-08-18
120961,292,Debit,277974.99,2022-11-30
153950,1342,Credit,688942.06,2019-07-06
106560,1454,Credit,510573.22,2022-07-09
131318,869,Credit,947258.63,2021-06-14
132974,251,Debit,541426.61,2024-01-07
162827,496,Debit,728494.41,2020-09-23
178643,1176,Credit,915449.32,2020-03-05
101161,445,Debit,495331.81,2022-07-05
169700,649,Debit,193206.19,2020-06-16
197385,662,Credit,130649.65,2022-09-29
113224,1431,Credit,822862.47,2019-04-13
164073,1383,Debit,155349.73,2019-05-07
166544,1449,Credit,483072.33,2019-06-30
100532,459,Credit,913771.62,2020-02-29
178728,1230,Credit,878210.89,2020-04-11
196513,448,Credit,472300.01,2022-12-27
197102,1434,Credit,893043.11,2019-12-06
119110,277,Credit,533272.47,2022-07-06
101988,566,Debit,237439.86,2021-09-02
137292,952,Debit,992438.97,2022-07-11
108889,1078,Credit,540911.72,2019-07-23
130995,1158,Debit,417858.36,2023-12-09
142675,64,Debit,854693.6,2023-08-11
136374,924,Credit,411985.64,2021-04-05
154028,888,Credit,211116.38,2024-01-26
148235,1497,Debit,58964.78,2023-05-14
188420,692,Credit,622526.58,2020-12-10
110888,789,Credit,780625.44,2022-04-30
168126,496,Debit,707843.63,2020-04-26
176199,80,Credit,109785.6,2023-04-29
183145,740,Debit,571066.66,2023-02-07
180267,870,Credit,117248.67,2021-04-19
178406,1398,Credit,494547.38,2019-04-02
158895,985,Debit,993079.65,2024-03-31
124837,607,Credit,37260.79,2023-06-13
136064,59,Debit,786296.64,2021-06-11
135022,930,Debit,815094.56,2023-09-11
189115,1171,Debit,543138.27,2022-03-01
157551,254,Credit,137017.82,2023-10-27
170517,1094,Debit,572689.7,2020-12-20
150013,395,Credit,438501.31,2022-06-12
113971,121,Debit,846620.32,2023-10-03
172908,995,Credit,209033.77,2023-07-26
166575,873,Credit,586275.42,2023-11-25
166584,1103,Credit,89820.17,2021-07-21
158776,500,Credit,642669.4,2020-10-16
177490,1272,Credit,174509.16,2023-03-02
146900,1483,Debit,940172.68,2020-03-18
161952,1245,Debit,684804.12,2019-05-28
106513,451,Credit,228330.86,2023-04-08
170614,598,Debit,615330.0,2020-05-20
124719,415,Credit,387307.28,2021-10-11
101943,177,Credit,819564.02,2021-06-23
117137,556,Credit,816372.73,2022-09-14
139560,114,Debit,945857.74,2020-06-06
109171,50,Debit,280576.21,2023-11-29
114479,1306,Debit,526206.82,2020-01-12
196636,1144,Credit,328194.87,2019-09-26
127764,554,Credit,585488.45,2022-12-11
183647,599,Debit,133007.91,2022-01-27
168350,117,Credit,34492.04,2022-08-15
156206,1113,Credit,204686.38,2021-01-23
110291,417,Credit,895129.42,2023-01-04
188185,647,Debit,936931.7,2021-04-14
145618,688,Debit,419368.47,2021-11-13
119419,298,Credit,949303.38,2021-08-28
141374,91,Credit,718453.83,2023-08-27
183577,427,Debit,973414.0,2023-05-17
140496,990,Credit,477817.65,2021-12-18
145418,1221,Credit,255423.32,2020-08-06
153944,1420,Debit,40911.98,2023-06-17
148849,1387,Credit,770182.16,2021-09-28
105670,1283,Debit,137743.93,2020-02-09
178618,140,Debit,300048.4,2022-03-27
129241,81,Credit,153571.31,2022-05-29
177461,1058,Credit,515407.65,2024-03-14
177483,807,Debit,926800.24,2022-10-09
170388,865,Debit,972243.65,2023-10-25
131216,1495,Debit,431766.34,2019-11-04
151875,488,Debit,845540.64,2023-05-08
138175,354,Debit,86038.66,2022-05-21
133141,159,Debit,570008.58,2019-06-22
167536,279,Debit,3901.47,2023-05-03
179268,1431,Credit,312807.65,2019-12-15
150916,1214,Credit,450589.96,2022-07-16
106624,1195,Debit,51653.05,2020-03-13
194405,164,Debit,510639.08,2022-05-14
118301,742,Debit,416403.54,2021-06-29
111664,1360,Debit,225339.26,2022-01-16
117489,1164,Credit,555782.07,2022-03-08
106834,1003,Debit,269230.88,2019-08-13
178194,267,Credit,467350.53,2021-05-16
114526,1423,Debit,37615.14,2020-05-29
139170,1118,Credit,930472.79,2023-01-31
110580,1412,Debit,183314.55,2021-05-07
123516,1463,Debit,920970.83,2020-01-12
165063,363,Debit,626316.1,2023-03-07
169101,963,Credit,527904.13,2020-12-25
108010,115,Debit,94681.72,2019-12-19
181493,1317,Credit,520443.27,2023-04-02
141974,1018,Credit,808056.83,2022-05-28
126246,1464,Credit,669748.03,2022-08-19
186366,1391,Credit,843560.21,2024-02-20
179552,1094,Credit,595549.42,2024-02-15
178798,621,Credit,985234.34,2019-04-21
175621,880,Credit,722784.49,2020-06-23
149448,1484,Debit,960631.28,2022-01-16
161176,200,Debit,779515.19,2020-12-06
184655,65,Credit,280414.29,2021-06-12
167323,211,Credit,947816.9,2021-11-22
159970,1278,Debit,819880.68,2021-01-08
126207,147,Debit,273306.66,2021-06-26
180286,539,Credit,368344.39,2022-07-10
143483,873,Debit,442097.95,2021-05-06
143973,1020,Credit,595975.66,2020-07-07
134388,1494,Debit,429911.17,2021-12-25
143250,102,Credit,326070.64,2020-05-25
168390,1160,Debit,342408.87,2020-12-16
116277,811,Credit,815886.04,2019-05-04
136229,1066,Credit,736366.87,2020-11-05
194058,1213,Debit,305613.23,2021-12-04
128221,115,Debit,867476.76,2023-04-30
146292,301,Debit,39871.93,2019-05-18
193936,1263,Credit,104788.66,2023-07-02
158182,764,Credit,955380.71,2021-01-10
105109,934,Debit,713534.25,2021-03-13
169998,453,Debit,660586.61,2023-11-22
185777,747,Credit,220470.38,2021-06-03
150063,933,Credit,854782.52,2020-08-01
158500,817,Debit,124790.34,2019-05-28
138739,1409,Debit,209464.19,2022-09-15
189168,1352,Credit,340632.2,2023-04-21
150300,61,Debit,784082.39,2019-11-21
142784,362,Credit,585768.05,2022-09-28
151760,806,Credit,277622.11,2022-01-08
168542,506,Debit,612064.01,2022-09-14
169240,1367,Debit,449791.73,2020-09-05
121775,1396,Debit,395285.29,2023-08-04
167051,290,Credit,858678.31,2019-11-21
195472,752,Debit,855978.28,2019-11-02
192507,941,Credit,441775.83,2023-02-16
127294,167,Debit,322955.84,2023-05-28
169546,72,Credit,671412.27,2021-05-22
122969,1015,Debit,383472.49,2020-11-18
127029,227,Credit,95804.21,2022-07-31
104363,222,Credit,7744.78,2024-03-16
132185,822,Debit,582480.34,2020-07-12
121158,986,Credit,505588.03,2020-05-17
197563,383,Debit,581882.31,2021-01-16
126751,555,Debit,102462.93,2021-04-10
194851,141,Credit,599250.78,2022-11-23
183542,933,Credit,309094.46,2019-04-17
110791,197,Debit,157994.51,2021-05-20
183914,124,Debit,208434.47,2020-08-06
182767,1214,Debit,695209.21,2021-05-08
136356,92,Debit,600560.01,2020-04-02
118927,1119,Debit,578827.26,2020-03-29
111716,584,Debit,104417.82,2022-09-23
109688,1188,Debit,377474.05,2019-10-18
155473,898,Debit,855761.67,2023-05-09
198056,176,Credit,300209.97,2022-12-15
172308,1145,Credit,5543.62,2021-01-20
159487,98,Credit,90753.09,2022-07-07
190974,1064,Credit,870666.31,2019-08-27
178163,1035,Credit,722764.04,2023-11-01
150035,1027,Credit,618621.37,2022-06-12
111319,492,Credit,593318.87,2019-12-17
101109,637,Debit,946518.64,2021-07-06
101191,1090,Debit,716413.48,2020-06-14
161884,504,Debit,302617.82,2020-01-14
162568,213,Credit,259609.1,2019-05-05
187220,1419,Credit,207329.56,2020-08-13
117651,545,Credit,462031.82,2020-04-06
113149,174,Debit,6061.47,2021-04-20
127330,915,Debit,943084.92,2020-03-10
136716,282,Debit,640783.34,2021-10-15
164565,572,Credit,733699.04,2021-01-12
171269,621,Credit,552721.31,2022-12-22
199164,7,Credit,252491.53,2023-02-24
169236,1492,Debit,796865.37,2021-07-21
170616,192,Debit,80301.01,2023-02-10
169291,993,Debit,525211.4,2022-10-25
144433,757,Credit,629751.83,2021-09-11
176928,1223,Credit,261486.68,2023-10-17
178249,1166,Debit,940966.1,2022-08-13
186835,1028,Debit,870517.51,2022-09-29
130371,1008,Credit,420952.03,2024-03-23
139101,161,Credit,12014.0,2021-01-01
116120,831,Debit,441182.98,2020-11-06
197027,1020,Credit,165239.56,2023-08-19
127208,1433,Debit,52287.7,2022-03-03
170813,1169,Credit,27120.45,2022-09-26
164620,546,Debit,304297.96,2020-11-17
185931,1470,Debit,720385.7,2021-03-14
135254,1455,Credit,241006.75,2023-10-24
121021,704,Credit,642503.89,2023-03-21
193315,1250,Credit,437066.75,2024-01-02
153602,134,Debit,840527.54,2024-03-17
188540,188,Debit,179988.35,2023-09-01
111017,684,Debit,931069.08,2020-12-06
140563,898,Debit,670055.4,2019-06-24
181780,982,Debit,162616.04,2019-09-16
181898,918,Debit,540023.6,2023-11-15
181919,676,Credit,783226.96,2022-07-09
145911,1371,Debit,389745.34,2022-08-05
118739,192,Debit,881935.49,2019-09-04
190449,143,Debit,656633.22,2024-03-31
148621,28,Credit,888603.13,2021-02-17
149807,674,Debit,60504.29,2020-03-10
145522,571,Credit,707975.72,2021-07-13
168421,378,Debit,361125.07,2021-11-10
157858,1021,Debit,818570.35,2021-07-27
175973,57,Credit,804142.08,2022-10-16
112348,1469,Credit,944848.86,2021-11-20
178547,602,Credit,349029.29,2019-06-27
184232,560,Debit,707087.06,2024-01-15
134760,940,Credit,612360.56,2023-05-03
166911,314,Credit,375028.01,2020-02-20
179581,111,Debit,518420.91,2023-10-02
154757,888,Credit,266335.02,2022-08-09
146716,679,Credit,598374.03,2024-03-04
119667,781,Debit,379384.26,2019-10-23
146329,219,Debit,949830.95,2019-04-18
127309,830,Credit,360374.28,2022-03-07
156772,364,Credit,119753.39,2019-09-13
105464,807,Debit,568922.76,2023-07-06
141222,476,Debit,116262.3,2020-06-28
138305,32,Debit,575611.73,2019-11-19
149731,1330,Debit,672867.96,2023-05-31
137625,433,Credit,141924.2,2022-08-12
179811,807,Debit,671368.56,2019-05-18
126731,1005,Credit,913548.15,2023-08-10
123154,851,Debit,723193.94,2023-06-30
197716,1124,Credit,828701.44,2020-04-30
110564,417,Credit,494413.0,2022-03-25
189153,541,Credit,740808.99,2020-10-11
197658,219,Credit,973980.9,2020-01-26
105315,1236,Debit,94207.48,2020-06-20
177088,1171,Debit,999464.15,2022-11-30
166173,814,Credit,663406.05,2023-01-31
117853,44,Credit,715797.32,2019-06-18
146037,1106,Debit,81456.05,2020-01-21
124813,1051,Debit,786053.63,2021-05-27
179359,1344,Credit,608933.2,2021-08-06
138129,1445,Debit,14101.88,2020-05-27
151743,1177,Debit,497550.58,2023-05-23
151886,1192,Credit,748452.14,2020-05-11
162433,341,Credit,892613.76,2023-12-16
169184,990,Debit,649544.55,2022-06-26
152549,665,Debit,492614.11,2023-11-25
124091,878,Credit,236835.08,2019-04-13
188112,1131,Debit,700263.56,2023-03-25
166936,684,Credit,411336.47,2021-05-08
139175,716,Debit,832690.86,2022-04-28
178983,233,Debit,704358.35,2023-03-06
169376,915,Debit,956585.87,2020-01-19
157227,1187,Debit,103724.31,2021-03-13
188578,53,Credit,447186.04,2023-04-11
132587,618,Credit,989445.9,2023-08-04
185570,447,Credit,307759.25,2020-02-10
134780,1324,Credit,13294.55,2024-02-29
117480,1310,Credit,173910.37,2022-06-21
177884,1203,Debit,259297.63,2020-09-03
132906,1399,Credit,36159.31,2020-03-02
148549,149,Debit,436657.8,2021-01-15
113242,615,Debit,374720.14,2023-12-27
186347,600,Debit,819514.74,2020-01-31
158210,109,Debit,947100.92,2023-06-28
131674,560,Debit,950260.74,2024-03-16
145930,1355,Debit,287083.29,2021-12-15
141842,443,Debit,566741.54,2021-08-27
104835,410,Debit,112732.26,2022-02-22
145517,909,Credit,926600.56,2022-02-25
128492,800,Debit,197537.41,2019-06-29
191209,806,Credit,476297.32,2020-03-23
135560,33,Debit,266831.02,2019-08-26
115513,1434,Debit,452103.9,2020-08-30
156771,362,Debit,250332.34,2022-05-13
162369,1480,Debit,128434.47,2019-06-04
165497,1167,Debit,596075.05,2020-04-23
117948,93,Debit,267675.36,2020-12-26
130889,766,Debit,241922.0,2023-05-09
162082,1288,Debit,228768.02,2020-08-03
177325,877,Credit,585462.24,2019-08-02
138917,1202,Credit,911251.59,2021-04-08
166539,1430,Credit,67983.39,2019-12-07
113456,1143,Debit,388399.36,2021-01-23
140269,1466,Credit,175335.47,2020-01-30
189043,793,Credit,280510.49,2020-07-17
161863,1009,Credit,409460.19,2022-03-02
101000,1450,Credit,436803.14,2020-12-13
157545,176,Credit,815528.21,2021-05-25
117660,26,Debit,986817.63,2022-05-31
145291,70,Credit,857299.85,2023-07-20
111598,131,Credit,838439.18,2022-08-31
177445,1263,Credit,651562.44,2019-10-18
187119,738,Debit,462587.23,2020-06-29
159161,14,Debit,816236.47,2023-01-17
194022,1033,Credit,866804.58,2019-11-28
161192,823,Credit,478571.68,2021-08-02
149030,1223,Debit,854373.61,2021-06-12
181508,979,Credit,63689.11,2023-01-20
183277,893,Debit,797462.01,2020-11-09
124304,1408,Credit,813117.53,2019-11-02
169646,619,Credit,884194.1,2020-04-11
185499,987,Credit,216651.97,2022-03-19
150069,1280,Credit,448838.72,2022-03-14
116779,305,Debit,354872.07,2021-03-16
161358,1338,Credit,941513.38,2021-09-07
118309,536,Credit,924575.1,2022-03-16
157546,1096,Credit,820327.61,2023-02-11
127288,241,Credit,555080.14,2020-06-26
166430,1374,Debit,12827.46,2020-12-26
189789,263,Credit,795608.67,2020-10-29
178897,1066,Credit,829823.19,2020-09-02
156660,998,Credit,610509.83,2023-05-24
132697,556,Credit,335565.39,2020-09-10
131095,1362,Debit,649035.76,2024-03-25
113527,974,Debit,308657.3,2022-11-24
128794,508,Credit,326402.95,2021-06-25
129652,10,Debit,899486.74,2021-07-21
154695,510,Debit,631749.12,2021-03-17
121815,523,Credit,99070.6,2020-08-03
153281,1285,Debit,750438.64,2022-06-19
117128,61,Debit,655459.67,2019-04-10
175916,818,Credit,198687.41,2020-04-08
136052,1474,Credit,667039.9,2020-11-23
125391,123,Credit,962366.06,2021-10-18
170049,568,Credit,575491.06,2023-05-22
113818,156,Debit,525783.75,2021-12-03
102422,1067,Credit,912849.55,2023-11-28
117248,122,Credit,95494.54,2020-03-02
160791,1167,Debit,795651.27,2023-09-24
142333,901,Credit,72981.6,2021-10-17
167876,943,Debit,679392.36,2022-11-15
168243,340,Credit,170420.54,2019-06-27
145201,827,Debit,753106.55,2022-01-13
142762,1021,Debit,907579.64,2020-10-26
106804,801,Credit,597492.99,2020-01-28
168828,562,Credit,316053.14,2019-07-27
110386,1097,Debit,114309.71,2020-07-11
186793,368,Debit,676975.91,2019-06-11
180471,369,Debit,150051.7,2022-01-03
159924,153,Debit,502525.99,2021-08-29
140600,663,Debit,621016.1,2021-10-05
153009,1267,Debit,851466.93,2023-09-27
183912,1256,Credit,365966.98,2021-01-20
170373,333,Credit,302836.92,2022-03-20
131739,360,Debit,543483.4,2021-06-15
102397,709,Credit,141060.19,2021-04-28
192205,1185,Credit,593873.8,2019-12-27
197309,945,Credit,390977.84,2022-08-27
192569,1202,Credit,640469.6,2021-04-08
103865,670,Debit,379795.46,2023-08-10
178154,325,Credit,425158.6,2019-04-22
177677,918,Debit,959949.66,2020-04-12
136647,603,Debit,190664.92,2021-02-04
119469,528,Credit,546655.98,2023-03-09
162348,311,Debit,39358.62,2019-06-11
192159,174,Debit,855067.26,2020-06-23
145296,120,Credit,257334.18,2022-02-07
114608,1138,Debit,850995.0,2019-11-26
172685,1069,Credit,931614.89,2021-08-13
106697,491,Credit,771494.73,2021-11-01
169568,1106,Credit,709633.73,2022-09-01
142207,670,Credit,864513.8,2024-03-16
152564,465,Debit,890508.82,2019-07-31
186183,836,Debit,414498.99,2019-07-26
164800,934,Debit,618155.06,2020-03-02
167503,1445,Credit,361600.75,2022-07-23
181895,635,Credit,170637.48,2019-11-08
178147,853,Credit,422658.27,2023-01-04
100921,730,Credit,299842.41,2019-04-28
154515,28,Debit,121333.95,2019-12-07
117934,448,Debit,830657.79,2019-06-11
161470,808,Debit,536890.68,2020-12-30
148121,628,Debit,689801.73,2020-02-19
125382,918,Credit,112218.99,2023-01-23
151085,425,Debit,207405.92,2024-02-13
166453,870,Debit,437862.18,2021-06-28
134940,1334,Credit,499640.48,2024-01-25
134495,1256,Debit,293174.09,2019-05-09
191283,810,Credit,707721.83,2019-09-18
158747,244,Debit,772972.69,2023-03-30
